pcode,timestamp,label
P11,2019-05-13 11:45:00+09:00,116.0
P11,2019-05-13 12:00:00+09:00,140.0
P11,2019-05-13 12:15:00+09:00,312.0
P11,2019-05-13 12:30:00+09:00,102.0
P11,2019-05-13 12:45:00+09:00,88.0
P11,2019-05-13 13:00:00+09:00,0.0
P11,2019-05-13 13:15:00+09:00,0.0
P11,2019-05-13 13:30:00+09:00,0.0
P11,2019-05-13 13:45:00+09:00,0.0
P11,2019-05-13 14:00:00+09:00,0.0
P11,2019-05-13 14:15:00+09:00,954.0
P11,2019-05-13 14:30:00+09:00,0.0
P11,2019-05-13 14:45:00+09:00,0.0
P11,2019-05-13 15:00:00+09:00,0.0
P11,2019-05-13 15:15:00+09:00,0.0
P11,2019-05-13 15:30:00+09:00,40.0
P11,2019-05-13 15:45:00+09:00,494.0
P11,2019-05-13 16:00:00+09:00,34.0
P11,2019-05-13 16:15:00+09:00,0.0
P11,2019-05-13 16:30:00+09:00,128.0
P11,2019-05-13 16:45:00+09:00,52.0
P11,2019-05-13 17:00:00+09:00,344.0
P11,2019-05-13 17:15:00+09:00,150.0
P11,2019-05-13 17:30:00+09:00,0.0
P11,2019-05-13 17:45:00+09:00,0.0
P11,2019-05-13 18:00:00+09:00,0.0
P11,2019-05-13 18:15:00+09:00,0.0
P11,2019-05-13 18:30:00+09:00,0.0
P11,2019-05-13 18:45:00+09:00,0.0
P11,2019-05-13 19:00:00+09:00,0.0
P11,2019-05-13 19:15:00+09:00,0.0
P11,2019-05-13 19:30:00+09:00,0.0
P11,2019-05-13 19:45:00+09:00,0.0
P11,2019-05-13 20:00:00+09:00,0.0
P11,2019-05-13 20:15:00+09:00,0.0
P11,2019-05-13 20:30:00+09:00,0.0
P11,2019-05-13 20:45:00+09:00,0.0
P11,2019-05-13 21:00:00+09:00,0.0
P11,2019-05-13 21:15:00+09:00,0.0
P11,2019-05-13 21:30:00+09:00,0.0
P11,2019-05-13 21:45:00+09:00,0.0
P11,2019-05-13 22:00:00+09:00,0.0
P11,2019-05-13 22:15:00+09:00,0.0
P11,2019-05-13 22:30:00+09:00,0.0
P11,2019-05-13 22:45:00+09:00,0.0
P11,2019-05-13 23:00:00+09:00,0.0
P11,2019-05-13 23:15:00+09:00,0.0
P11,2019-05-13 23:30:00+09:00,0.0
P11,2019-05-13 23:45:00+09:00,0.0
P11,2019-05-14 00:00:00+09:00,0.0
P11,2019-05-14 00:15:00+09:00,0.0
P11,2019-05-14 00:30:00+09:00,0.0
P11,2019-05-14 00:45:00+09:00,0.0
P11,2019-05-14 01:00:00+09:00,0.0
P11,2019-05-14 01:15:00+09:00,0.0
P11,2019-05-14 01:30:00+09:00,0.0
P11,2019-05-14 01:45:00+09:00,0.0
P11,2019-05-14 02:00:00+09:00,0.0
P11,2019-05-14 02:15:00+09:00,0.0
P11,2019-05-14 02:30:00+09:00,0.0
P11,2019-05-14 02:45:00+09:00,0.0
P11,2019-05-14 03:00:00+09:00,0.0
P11,2019-05-14 03:15:00+09:00,0.0
P11,2019-05-14 03:30:00+09:00,0.0
P11,2019-05-14 03:45:00+09:00,0.0
P11,2019-05-14 04:00:00+09:00,0.0
P11,2019-05-14 04:15:00+09:00,0.0
P11,2019-05-14 04:30:00+09:00,0.0
P11,2019-05-14 04:45:00+09:00,0.0
P11,2019-05-14 05:00:00+09:00,0.0
P11,2019-05-14 05:15:00+09:00,0.0
P11,2019-05-14 05:30:00+09:00,0.0
P11,2019-05-14 05:45:00+09:00,0.0
P11,2019-05-14 06:00:00+09:00,0.0
P11,2019-05-14 06:15:00+09:00,0.0
P11,2019-05-14 06:30:00+09:00,0.0
P11,2019-05-14 06:45:00+09:00,0.0
P11,2019-05-14 07:00:00+09:00,0.0
P11,2019-05-14 07:15:00+09:00,0.0
P11,2019-05-14 07:30:00+09:00,0.0
P11,2019-05-14 07:45:00+09:00,0.0
P11,2019-05-14 08:00:00+09:00,0.0
P11,2019-05-14 08:15:00+09:00,0.0
P11,2019-05-14 08:30:00+09:00,0.0
P11,2019-05-14 08:45:00+09:00,0.0
P11,2019-05-14 09:00:00+09:00,0.0
P11,2019-05-14 09:15:00+09:00,0.0
P11,2019-05-14 09:30:00+09:00,0.0
P11,2019-05-14 09:45:00+09:00,0.0
P11,2019-05-14 10:00:00+09:00,0.0
P11,2019-05-14 10:15:00+09:00,0.0
P11,2019-05-14 10:30:00+09:00,0.0
P11,2019-05-14 10:45:00+09:00,0.0
P11,2019-05-14 11:00:00+09:00,0.0
P11,2019-05-14 11:15:00+09:00,0.0
P11,2019-05-14 11:30:00+09:00,0.0
P11,2019-05-14 11:45:00+09:00,0.0
P11,2019-05-14 12:00:00+09:00,0.0
P11,2019-05-14 12:15:00+09:00,0.0
P11,2019-05-14 12:30:00+09:00,0.0
P11,2019-05-14 12:45:00+09:00,660.0
P11,2019-05-14 13:00:00+09:00,186.0
P11,2019-05-14 13:15:00+09:00,448.0
P11,2019-05-14 13:30:00+09:00,78.0
P11,2019-05-14 13:45:00+09:00,1000.0
P11,2019-05-14 14:00:00+09:00,440.0
P11,2019-05-14 14:15:00+09:00,856.0
P11,2019-05-14 14:30:00+09:00,646.0
P11,2019-05-14 14:45:00+09:00,38.0
P11,2019-05-14 15:00:00+09:00,658.0
P11,2019-05-14 15:15:00+09:00,1474.0
P11,2019-05-14 15:30:00+09:00,948.0
P11,2019-05-14 15:45:00+09:00,944.0
P11,2019-05-14 16:00:00+09:00,16.0
P11,2019-05-14 16:15:00+09:00,82.0
P11,2019-05-14 16:30:00+09:00,0.0
P11,2019-05-14 16:45:00+09:00,74.0
P11,2019-05-14 17:00:00+09:00,244.0
P11,2019-05-14 17:15:00+09:00,122.0
P11,2019-05-14 17:30:00+09:00,0.0
P11,2019-05-14 17:45:00+09:00,30.0
P11,2019-05-14 18:00:00+09:00,306.0
P11,2019-05-14 18:15:00+09:00,1156.0
P11,2019-05-14 18:30:00+09:00,852.0
P11,2019-05-14 18:45:00+09:00,860.0
P11,2019-05-14 19:00:00+09:00,888.0
P11,2019-05-14 19:15:00+09:00,702.0
P11,2019-05-14 19:30:00+09:00,1126.0
P11,2019-05-14 19:45:00+09:00,818.0
P11,2019-05-14 20:00:00+09:00,0.0
P11,2019-05-14 20:15:00+09:00,0.0
P30,2019-05-16 09:30:00+09:00,0.0
P30,2019-05-16 09:45:00+09:00,434.0
P30,2019-05-16 10:00:00+09:00,0.0
P30,2019-05-16 10:15:00+09:00,690.0
P30,2019-05-16 10:30:00+09:00,0.0
P30,2019-05-16 10:45:00+09:00,0.0
P30,2019-05-16 11:00:00+09:00,0.0
P30,2019-05-16 11:15:00+09:00,0.0
P30,2019-05-16 11:30:00+09:00,0.0
P30,2019-05-16 11:45:00+09:00,0.0
P30,2019-05-16 12:00:00+09:00,0.0
P30,2019-05-16 12:15:00+09:00,218.0
P30,2019-05-16 12:30:00+09:00,164.0
P30,2019-05-16 12:45:00+09:00,484.0
P30,2019-05-16 13:00:00+09:00,162.0
P30,2019-05-16 13:15:00+09:00,0.0
P30,2019-05-16 13:30:00+09:00,124.0
P30,2019-05-16 13:45:00+09:00,450.0
P30,2019-05-16 14:00:00+09:00,20.0
P30,2019-05-16 14:15:00+09:00,0.0
P30,2019-05-16 14:30:00+09:00,0.0
P30,2019-05-16 14:45:00+09:00,22.0
P30,2019-05-16 15:00:00+09:00,0.0
P30,2019-05-16 15:15:00+09:00,118.0
P30,2019-05-16 15:30:00+09:00,54.0
P30,2019-05-16 15:45:00+09:00,436.0
P30,2019-05-16 16:00:00+09:00,526.0
P30,2019-05-16 16:15:00+09:00,0.0
P30,2019-05-16 16:30:00+09:00,0.0
P30,2019-05-16 16:45:00+09:00,0.0
P30,2019-05-16 17:00:00+09:00,0.0
P30,2019-05-16 17:15:00+09:00,0.0
P30,2019-05-16 17:30:00+09:00,0.0
P30,2019-05-16 17:45:00+09:00,0.0
P30,2019-05-16 18:00:00+09:00,0.0
P30,2019-05-16 18:15:00+09:00,0.0
P30,2019-05-16 18:30:00+09:00,494.0
P30,2019-05-16 18:45:00+09:00,0.0
P30,2019-05-16 19:00:00+09:00,0.0
P30,2019-05-16 19:15:00+09:00,0.0
P30,2019-05-16 19:30:00+09:00,0.0
P30,2019-05-16 19:45:00+09:00,0.0
P30,2019-05-16 20:00:00+09:00,0.0
P30,2019-05-16 20:15:00+09:00,0.0
P30,2019-05-16 20:30:00+09:00,0.0
P30,2019-05-16 20:45:00+09:00,0.0
P30,2019-05-16 21:00:00+09:00,0.0
P30,2019-05-16 21:15:00+09:00,0.0
P30,2019-05-16 21:30:00+09:00,0.0
P30,2019-05-16 21:45:00+09:00,0.0
P30,2019-05-16 22:00:00+09:00,0.0
P30,2019-05-16 22:15:00+09:00,0.0
P30,2019-05-16 22:30:00+09:00,0.0
P30,2019-05-16 22:45:00+09:00,0.0
P30,2019-05-16 23:00:00+09:00,0.0
P30,2019-05-16 23:15:00+09:00,0.0
P30,2019-05-16 23:30:00+09:00,0.0
P30,2019-05-16 23:45:00+09:00,0.0
P30,2019-05-17 00:00:00+09:00,0.0
P30,2019-05-17 00:15:00+09:00,0.0
P30,2019-05-17 00:30:00+09:00,0.0
P30,2019-05-17 00:45:00+09:00,0.0
P30,2019-05-17 01:00:00+09:00,0.0
P30,2019-05-17 01:15:00+09:00,0.0
P30,2019-05-17 01:30:00+09:00,0.0
P30,2019-05-17 01:45:00+09:00,0.0
P30,2019-05-17 02:00:00+09:00,0.0
P30,2019-05-17 02:15:00+09:00,0.0
P30,2019-05-17 02:30:00+09:00,0.0
P30,2019-05-17 02:45:00+09:00,0.0
P30,2019-05-17 03:00:00+09:00,0.0
P30,2019-05-17 03:15:00+09:00,0.0
P30,2019-05-17 03:30:00+09:00,0.0
P30,2019-05-17 03:45:00+09:00,0.0
P30,2019-05-17 04:00:00+09:00,0.0
P30,2019-05-17 04:15:00+09:00,0.0
P30,2019-05-17 04:30:00+09:00,0.0
P30,2019-05-17 04:45:00+09:00,0.0
P30,2019-05-17 05:00:00+09:00,0.0
P30,2019-05-17 05:15:00+09:00,0.0
P30,2019-05-17 05:30:00+09:00,0.0
P30,2019-05-17 05:45:00+09:00,0.0
P30,2019-05-17 06:00:00+09:00,0.0
P30,2019-05-17 06:15:00+09:00,0.0
P30,2019-05-17 06:30:00+09:00,0.0
P30,2019-05-17 06:45:00+09:00,0.0
P30,2019-05-17 07:00:00+09:00,0.0
P30,2019-05-17 07:15:00+09:00,0.0
P30,2019-05-17 07:30:00+09:00,0.0
P30,2019-05-17 07:45:00+09:00,0.0
P30,2019-05-17 08:00:00+09:00,92.0
P30,2019-05-17 08:15:00+09:00,10.0
P30,2019-05-17 08:30:00+09:00,336.0
P30,2019-05-17 08:45:00+09:00,346.0
P30,2019-05-17 09:00:00+09:00,344.0
P30,2019-05-17 09:15:00+09:00,208.0
P30,2019-05-17 09:30:00+09:00,26.0
P30,2019-05-17 09:45:00+09:00,578.0
P30,2019-05-17 10:00:00+09:00,354.0
P30,2019-05-17 10:15:00+09:00,194.0
P30,2019-05-17 10:30:00+09:00,306.0
P30,2019-05-17 10:45:00+09:00,994.0
P30,2019-05-17 11:00:00+09:00,628.0
P30,2019-05-17 11:15:00+09:00,500.0
P30,2019-05-17 11:30:00+09:00,0.0
P30,2019-05-17 11:45:00+09:00,0.0
P30,2019-05-17 12:00:00+09:00,812.0
P30,2019-05-17 12:15:00+09:00,328.0
P30,2019-05-17 12:30:00+09:00,0.0
P30,2019-05-17 12:45:00+09:00,0.0
P30,2019-05-17 13:00:00+09:00,0.0
P30,2019-05-17 13:15:00+09:00,90.0
P30,2019-05-17 13:30:00+09:00,0.0
P30,2019-05-17 13:45:00+09:00,0.0
P30,2019-05-17 14:00:00+09:00,0.0
P30,2019-05-17 14:15:00+09:00,0.0
P30,2019-05-17 14:30:00+09:00,0.0
P30,2019-05-17 14:45:00+09:00,14.0
P30,2019-05-17 15:00:00+09:00,0.0
P30,2019-05-17 15:15:00+09:00,0.0
P30,2019-05-17 15:30:00+09:00,0.0
P30,2019-05-17 15:45:00+09:00,0.0
P30,2019-05-17 16:00:00+09:00,62.0
P30,2019-05-17 16:15:00+09:00,0.0
P30,2019-05-17 16:30:00+09:00,0.0
P30,2019-05-17 16:45:00+09:00,0.0
P30,2019-05-17 17:00:00+09:00,0.0
P30,2019-05-17 17:15:00+09:00,0.0
P30,2019-05-17 17:30:00+09:00,0.0
P30,2019-05-17 17:45:00+09:00,0.0
P30,2019-05-17 18:00:00+09:00,0.0
P30,2019-05-17 18:15:00+09:00,0.0
P30,2019-05-17 18:30:00+09:00,0.0
P30,2019-05-17 18:45:00+09:00,0.0
P30,2019-05-17 19:00:00+09:00,0.0
P30,2019-05-17 19:15:00+09:00,0.0
P30,2019-05-17 19:30:00+09:00,0.0
P30,2019-05-17 19:45:00+09:00,0.0
P30,2019-05-17 20:00:00+09:00,0.0
P30,2019-05-17 20:15:00+09:00,0.0
P30,2019-05-17 20:30:00+09:00,0.0
P30,2019-05-17 20:45:00+09:00,0.0
P30,2019-05-17 21:00:00+09:00,0.0
P30,2019-05-17 21:15:00+09:00,0.0
P30,2019-05-17 21:30:00+09:00,0.0
P30,2019-05-17 21:45:00+09:00,0.0
P30,2019-05-17 22:00:00+09:00,0.0
P30,2019-05-17 22:15:00+09:00,0.0
P30,2019-05-17 22:30:00+09:00,0.0
P30,2019-05-17 22:45:00+09:00,0.0
P30,2019-05-17 23:00:00+09:00,0.0
P30,2019-05-17 23:15:00+09:00,0.0
P30,2019-05-17 23:30:00+09:00,0.0
P30,2019-05-17 23:45:00+09:00,0.0
P30,2019-05-18 00:00:00+09:00,0.0
P30,2019-05-18 00:15:00+09:00,0.0
P30,2019-05-18 00:30:00+09:00,0.0
P30,2019-05-18 00:45:00+09:00,0.0
P30,2019-05-18 01:00:00+09:00,0.0
P30,2019-05-18 01:15:00+09:00,0.0
P30,2019-05-18 01:30:00+09:00,0.0
P30,2019-05-18 01:45:00+09:00,0.0
P30,2019-05-18 02:00:00+09:00,0.0
P30,2019-05-18 02:15:00+09:00,0.0
P30,2019-05-18 02:30:00+09:00,0.0
P30,2019-05-18 02:45:00+09:00,0.0
P30,2019-05-18 03:00:00+09:00,0.0
P30,2019-05-18 03:15:00+09:00,0.0
P30,2019-05-18 03:30:00+09:00,0.0
P30,2019-05-18 03:45:00+09:00,0.0
P30,2019-05-18 04:00:00+09:00,0.0
P30,2019-05-18 04:15:00+09:00,0.0
P30,2019-05-18 04:30:00+09:00,0.0
P30,2019-05-18 04:45:00+09:00,0.0
P30,2019-05-18 05:00:00+09:00,0.0
P30,2019-05-18 05:15:00+09:00,0.0
P30,2019-05-18 05:30:00+09:00,0.0
P30,2019-05-18 05:45:00+09:00,0.0
P30,2019-05-18 06:00:00+09:00,0.0
P30,2019-05-18 06:15:00+09:00,0.0
P30,2019-05-18 06:30:00+09:00,0.0
P30,2019-05-18 06:45:00+09:00,0.0
P30,2019-05-18 07:00:00+09:00,0.0
P30,2019-05-18 07:15:00+09:00,0.0
P30,2019-05-18 07:30:00+09:00,0.0
P30,2019-05-18 07:45:00+09:00,0.0
P30,2019-05-18 08:00:00+09:00,0.0
P30,2019-05-18 08:15:00+09:00,0.0
P30,2019-05-18 08:30:00+09:00,0.0
P30,2019-05-18 08:45:00+09:00,0.0
P30,2019-05-18 09:00:00+09:00,1632.0
P30,2019-05-18 09:15:00+09:00,0.0
P30,2019-05-18 09:30:00+09:00,0.0
P30,2019-05-18 09:45:00+09:00,0.0
P30,2019-05-18 10:00:00+09:00,94.0
P30,2019-05-18 10:15:00+09:00,6.0
P30,2019-05-18 10:30:00+09:00,0.0
P30,2019-05-18 10:45:00+09:00,0.0
P30,2019-05-18 11:00:00+09:00,0.0
P30,2019-05-18 11:15:00+09:00,0.0
P30,2019-05-18 11:30:00+09:00,0.0
P30,2019-05-18 11:45:00+09:00,14.0
P30,2019-05-18 12:00:00+09:00,0.0
P30,2019-05-18 12:15:00+09:00,292.0
P30,2019-05-18 12:30:00+09:00,0.0
P30,2019-05-18 12:45:00+09:00,0.0
P30,2019-05-18 13:00:00+09:00,324.0
P30,2019-05-18 13:15:00+09:00,92.0
P30,2019-05-18 13:30:00+09:00,0.0
P30,2019-05-18 13:45:00+09:00,0.0
P30,2019-05-18 14:00:00+09:00,32.0
P30,2019-05-18 14:15:00+09:00,22.0
P30,2019-05-18 14:30:00+09:00,0.0
P30,2019-05-18 14:45:00+09:00,0.0
P30,2019-05-18 15:00:00+09:00,104.0
P30,2019-05-18 15:15:00+09:00,0.0
P30,2019-05-18 15:30:00+09:00,460.0
P30,2019-05-18 15:45:00+09:00,784.0
P30,2019-05-18 16:00:00+09:00,928.0
P30,2019-05-18 16:15:00+09:00,14.0
P30,2019-05-18 16:30:00+09:00,78.0
P30,2019-05-18 16:45:00+09:00,22.0
P30,2019-05-18 17:00:00+09:00,126.0
P30,2019-05-18 17:15:00+09:00,0.0
P30,2019-05-18 17:30:00+09:00,0.0
P30,2019-05-18 17:45:00+09:00,422.0
P30,2019-05-18 18:00:00+09:00,122.0
P30,2019-05-18 18:15:00+09:00,0.0
P30,2019-05-18 18:30:00+09:00,1052.0
P30,2019-05-18 18:45:00+09:00,490.0
P30,2019-05-18 19:00:00+09:00,72.0
P30,2019-05-18 19:15:00+09:00,0.0
P30,2019-05-18 19:30:00+09:00,94.0
P30,2019-05-18 19:45:00+09:00,0.0
P30,2019-05-18 20:00:00+09:00,0.0
P30,2019-05-18 20:15:00+09:00,398.0
P30,2019-05-18 20:30:00+09:00,130.0
P30,2019-05-18 20:45:00+09:00,20.0
P30,2019-05-18 21:00:00+09:00,0.0
P30,2019-05-18 21:15:00+09:00,0.0
P30,2019-05-18 21:30:00+09:00,38.0
P30,2019-05-18 21:45:00+09:00,50.0
P30,2019-05-18 22:00:00+09:00,22.0
P30,2019-05-18 22:15:00+09:00,0.0
P30,2019-05-18 22:30:00+09:00,0.0
P30,2019-05-18 22:45:00+09:00,706.0
P30,2019-05-18 23:00:00+09:00,40.0
P30,2019-05-18 23:15:00+09:00,0.0
P30,2019-05-18 23:30:00+09:00,0.0
P30,2019-05-18 23:45:00+09:00,0.0
P30,2019-05-19 00:00:00+09:00,1380.0
P30,2019-05-19 00:15:00+09:00,0.0
P30,2019-05-19 00:30:00+09:00,0.0
P30,2019-05-19 00:45:00+09:00,0.0
P30,2019-05-19 01:00:00+09:00,0.0
P30,2019-05-19 01:15:00+09:00,0.0
P30,2019-05-19 01:30:00+09:00,0.0
P30,2019-05-19 01:45:00+09:00,0.0
P30,2019-05-19 02:00:00+09:00,0.0
P30,2019-05-19 02:15:00+09:00,0.0
P30,2019-05-19 02:30:00+09:00,0.0
P30,2019-05-19 02:45:00+09:00,0.0
P30,2019-05-19 03:00:00+09:00,0.0
P30,2019-05-19 03:15:00+09:00,0.0
P30,2019-05-19 03:30:00+09:00,0.0
P30,2019-05-19 03:45:00+09:00,0.0
P30,2019-05-19 04:00:00+09:00,0.0
P30,2019-05-19 04:15:00+09:00,0.0
P30,2019-05-19 04:30:00+09:00,0.0
P30,2019-05-19 04:45:00+09:00,0.0
P30,2019-05-19 05:00:00+09:00,0.0
P30,2019-05-19 05:15:00+09:00,0.0
P30,2019-05-19 05:30:00+09:00,0.0
P30,2019-05-19 05:45:00+09:00,0.0
P30,2019-05-19 06:00:00+09:00,0.0
P30,2019-05-19 06:15:00+09:00,0.0
P30,2019-05-19 06:30:00+09:00,0.0
P30,2019-05-19 06:45:00+09:00,0.0
P30,2019-05-19 07:00:00+09:00,0.0
P30,2019-05-19 07:15:00+09:00,0.0
P30,2019-05-19 07:30:00+09:00,0.0
P30,2019-05-19 07:45:00+09:00,0.0
P30,2019-05-19 08:00:00+09:00,0.0
P30,2019-05-19 08:15:00+09:00,0.0
P30,2019-05-19 08:30:00+09:00,0.0
P30,2019-05-19 08:45:00+09:00,0.0
P30,2019-05-19 09:00:00+09:00,0.0
P30,2019-05-19 09:15:00+09:00,0.0
P30,2019-05-19 09:30:00+09:00,0.0
P30,2019-05-19 09:45:00+09:00,0.0
P30,2019-05-19 10:00:00+09:00,0.0
P30,2019-05-19 10:15:00+09:00,14.0
P30,2019-05-19 10:30:00+09:00,0.0
P30,2019-05-19 10:45:00+09:00,0.0
P30,2019-05-19 11:00:00+09:00,0.0
P30,2019-05-19 11:15:00+09:00,0.0
P30,2019-05-19 11:30:00+09:00,0.0
P30,2019-05-19 11:45:00+09:00,0.0
P30,2019-05-19 12:00:00+09:00,0.0
P30,2019-05-19 12:15:00+09:00,0.0
P30,2019-05-19 12:30:00+09:00,0.0
P30,2019-05-19 12:45:00+09:00,36.0
P30,2019-05-19 13:00:00+09:00,0.0
P30,2019-05-19 13:15:00+09:00,0.0
P30,2019-05-19 13:30:00+09:00,28.0
P30,2019-05-19 13:45:00+09:00,0.0
P30,2019-05-19 14:00:00+09:00,0.0
P30,2019-05-19 14:15:00+09:00,0.0
P30,2019-05-19 14:30:00+09:00,0.0
P30,2019-05-19 14:45:00+09:00,0.0
P30,2019-05-19 15:00:00+09:00,0.0
P30,2019-05-19 15:15:00+09:00,0.0
P30,2019-05-19 15:30:00+09:00,0.0
P30,2019-05-19 15:45:00+09:00,84.0
P30,2019-05-19 16:00:00+09:00,140.0
P30,2019-05-19 16:15:00+09:00,130.0
P30,2019-05-19 16:30:00+09:00,134.0
P30,2019-05-19 16:45:00+09:00,76.0
P30,2019-05-19 17:00:00+09:00,94.0
P30,2019-05-19 17:15:00+09:00,162.0
P30,2019-05-19 17:30:00+09:00,194.0
P30,2019-05-19 17:45:00+09:00,22.0
P30,2019-05-19 18:00:00+09:00,52.0
P30,2019-05-19 18:15:00+09:00,0.0
P30,2019-05-19 18:30:00+09:00,0.0
P30,2019-05-19 18:45:00+09:00,0.0
P30,2019-05-19 19:00:00+09:00,0.0
P30,2019-05-19 19:15:00+09:00,0.0
P30,2019-05-19 19:30:00+09:00,0.0
P30,2019-05-19 19:45:00+09:00,0.0
P30,2019-05-19 20:00:00+09:00,0.0
P30,2019-05-19 20:15:00+09:00,50.0
P30,2019-05-19 20:30:00+09:00,0.0
P30,2019-05-19 20:45:00+09:00,0.0
P30,2019-05-19 21:00:00+09:00,0.0
P30,2019-05-19 21:15:00+09:00,0.0
P30,2019-05-19 21:30:00+09:00,0.0
P30,2019-05-19 21:45:00+09:00,0.0
P30,2019-05-19 22:00:00+09:00,0.0
P30,2019-05-19 22:15:00+09:00,0.0
P30,2019-05-19 22:30:00+09:00,0.0
P30,2019-05-19 22:45:00+09:00,0.0
P30,2019-05-19 23:00:00+09:00,0.0
P30,2019-05-19 23:15:00+09:00,0.0
P30,2019-05-19 23:30:00+09:00,0.0
P30,2019-05-19 23:45:00+09:00,0.0
P30,2019-05-20 00:00:00+09:00,0.0
P30,2019-05-20 00:15:00+09:00,0.0
P30,2019-05-20 00:30:00+09:00,0.0
P30,2019-05-20 00:45:00+09:00,0.0
P30,2019-05-20 01:00:00+09:00,0.0
P30,2019-05-20 01:15:00+09:00,0.0
P30,2019-05-20 01:30:00+09:00,0.0
P30,2019-05-20 01:45:00+09:00,0.0
P30,2019-05-20 02:00:00+09:00,0.0
P30,2019-05-20 02:15:00+09:00,0.0
P30,2019-05-20 02:30:00+09:00,0.0
P30,2019-05-20 02:45:00+09:00,0.0
P30,2019-05-20 03:00:00+09:00,0.0
P30,2019-05-20 03:15:00+09:00,0.0
P30,2019-05-20 03:30:00+09:00,0.0
P30,2019-05-20 03:45:00+09:00,0.0
P30,2019-05-20 04:00:00+09:00,0.0
P30,2019-05-20 04:15:00+09:00,0.0
P30,2019-05-20 04:30:00+09:00,0.0
P30,2019-05-20 04:45:00+09:00,0.0
P30,2019-05-20 05:00:00+09:00,0.0
P30,2019-05-20 05:15:00+09:00,0.0
P30,2019-05-20 05:30:00+09:00,0.0
P30,2019-05-20 05:45:00+09:00,0.0
P30,2019-05-20 06:00:00+09:00,0.0
P30,2019-05-20 06:15:00+09:00,0.0
P30,2019-05-20 06:30:00+09:00,0.0
P30,2019-05-20 06:45:00+09:00,0.0
P30,2019-05-20 07:00:00+09:00,0.0
P30,2019-05-20 07:15:00+09:00,0.0
P30,2019-05-20 07:30:00+09:00,0.0
P30,2019-05-20 07:45:00+09:00,0.0
P30,2019-05-20 08:00:00+09:00,0.0
P30,2019-05-20 08:15:00+09:00,0.0
P30,2019-05-20 08:30:00+09:00,0.0
P30,2019-05-20 08:45:00+09:00,0.0
P30,2019-05-20 09:00:00+09:00,0.0
P30,2019-05-20 09:15:00+09:00,0.0
P30,2019-05-20 09:30:00+09:00,0.0
P30,2019-05-20 09:45:00+09:00,0.0
P30,2019-05-20 10:00:00+09:00,0.0
P30,2019-05-20 10:15:00+09:00,0.0
P30,2019-05-20 10:30:00+09:00,22.0
P30,2019-05-20 10:45:00+09:00,0.0
P30,2019-05-20 11:00:00+09:00,0.0
P30,2019-05-20 11:15:00+09:00,12.0
P30,2019-05-20 11:30:00+09:00,0.0
P30,2019-05-20 11:45:00+09:00,30.0
P30,2019-05-20 12:00:00+09:00,0.0
P30,2019-05-20 12:15:00+09:00,0.0
P30,2019-05-20 12:30:00+09:00,0.0
P30,2019-05-20 12:45:00+09:00,0.0
P30,2019-05-20 13:00:00+09:00,0.0
P30,2019-05-20 13:15:00+09:00,0.0
P30,2019-05-20 13:30:00+09:00,0.0
P30,2019-05-20 13:45:00+09:00,0.0
P30,2019-05-20 14:00:00+09:00,0.0
P30,2019-05-20 14:15:00+09:00,0.0
P30,2019-05-20 14:30:00+09:00,0.0
P30,2019-05-20 14:45:00+09:00,0.0
P30,2019-05-20 15:00:00+09:00,0.0
P30,2019-05-20 15:15:00+09:00,234.0
P30,2019-05-20 15:30:00+09:00,14.0
P30,2019-05-20 15:45:00+09:00,0.0
P30,2019-05-20 16:00:00+09:00,0.0
P30,2019-05-20 16:15:00+09:00,10.0
P30,2019-05-20 16:30:00+09:00,12.0
P30,2019-05-20 16:45:00+09:00,0.0
P30,2019-05-20 17:00:00+09:00,0.0
P30,2019-05-20 17:15:00+09:00,74.0
P30,2019-05-20 17:30:00+09:00,98.0
P30,2019-05-20 17:45:00+09:00,0.0
P30,2019-05-20 18:00:00+09:00,62.0
P30,2019-05-20 18:15:00+09:00,508.0
P30,2019-05-20 18:30:00+09:00,0.0
P30,2019-05-20 18:45:00+09:00,410.0
P30,2019-05-20 19:00:00+09:00,652.0
P30,2019-05-20 19:15:00+09:00,46.0
P30,2019-05-20 19:30:00+09:00,0.0
P30,2019-05-20 19:45:00+09:00,30.0
P30,2019-05-20 20:00:00+09:00,0.0
P30,2019-05-20 20:15:00+09:00,88.0
P30,2019-05-20 20:30:00+09:00,620.0
P30,2019-05-20 20:45:00+09:00,0.0
P30,2019-05-20 21:00:00+09:00,0.0
P30,2019-05-20 21:15:00+09:00,0.0
P30,2019-05-20 21:30:00+09:00,0.0
P30,2019-05-20 21:45:00+09:00,0.0
P30,2019-05-20 22:00:00+09:00,366.0
P30,2019-05-20 22:15:00+09:00,532.0
P30,2019-05-20 22:30:00+09:00,264.0
P30,2019-05-20 22:45:00+09:00,458.0
P30,2019-05-20 23:00:00+09:00,0.0
P30,2019-05-20 23:15:00+09:00,0.0
P30,2019-05-20 23:30:00+09:00,0.0
P30,2019-05-20 23:45:00+09:00,0.0
P30,2019-05-21 00:00:00+09:00,0.0
P30,2019-05-21 00:15:00+09:00,0.0
P30,2019-05-21 00:30:00+09:00,0.0
P30,2019-05-21 00:45:00+09:00,0.0
P30,2019-05-21 01:00:00+09:00,0.0
P30,2019-05-21 01:15:00+09:00,0.0
P30,2019-05-21 01:30:00+09:00,0.0
P30,2019-05-21 01:45:00+09:00,0.0
P30,2019-05-21 02:00:00+09:00,0.0
